DateOfDataEntry,Flaking condition,CoreNumber,ToolNumber,QuartzGrain,QuartzGrainSize,QuartzPlane,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,ReboundForce,TechnicalCategory,FlakeProfile,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,CrossSectionType,ProfileTwisted?,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,EPACaliper,Mass,Curvature,Notes,Photograph
02.09.16,Bipolar,25,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,Bidirectional,Convergent,Other,Yes,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,0,0,0,0,1.77,0,2.03,0.8,1.32,Small,0.15,0,nice bidirectional scarring,Yes
02.09.16,Bipolar,23,16,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,,,,0%,,,2,Bidirectional,Indeterminate,Other,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.16,0,,No
02.09.16,Bipolar,21,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,3,Unidirectional,Convergent,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,12.15,12.14,5.9,5.9,1.47,1.4,3.02,0.66,0.8,Small,0.16,0,,Yes
02.11.16,Bipolar,22,16,Grain_Absent,,Plane_Present,Splinter,Fragment,Yes,Yes,,,0%,,,4,BiOrUni,Parallel,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.11,0,,Yes
02.18.16,Bipolar,8,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Indeterminate,Yes,,,0%,No,,2,Bidirectional,Indeterminate,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,2.1,0,4.3,0.7,1.07,Small,0.23,0,,Yes
02.23.16,Bipolar,1,16,Grain_Absent,,Plane_Present,FlakeFrag,ProxLeftLat,Yes,Yes,,,0%,No,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,1.79,0,0,0.31,0.71,Small,0.13,0,,Yes
02.23.16,Bipolar,4,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Other,0%,No,,2,Bidirectional,Indeterminate,Other,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,11.53,10.53,9.46,7.85,1.82,1.75,2.98,1.55,1.55,Small,0.16,0,,Yes
02.11.16,Bipolar,24,16,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Yes,Yes,,,0%,,,3,Bidirectional,Parallel,Triangular,Yes,Axial,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.26,0,,Yes
02.16.16,Freehand,11,16,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B4,Expanding,1-9%,No,Distal,4,Subradial,Convergent,Domed,Yes,Axial,NotPrepared,,None,Yes,Lateral,RegCurve,None,ErrailuerScar,NoLip,OvularOrTriangular,No,,24.09,20.62,33.78,27.07,7.97,7.94,4.2,0.92,1.91,Small,4.96,0,,Yes
02.16.16,Freehand,12,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,No,,3,Unidirectional,Parallel,Trapezoidal,No,,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,NarrowLinear,No,,0,0,0,0,1.48,0,4.28,0.61,0,Small,0.2,0,,Yes
02.16.16,Freehand,12,16,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,,,,0%,,,5,BiOrUni,Parallel,Domed,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.22,0,,Yes
02.16.16,Freehand,13,16,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,3.33,0,,Yes
02.18.16,Bipolar,6,16,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.25,0,,Yes
02.23.16,Bipolar,2,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Other,61-90%,No,LeftLateral,1,,,,Yes,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,13.18,13.17,9.91,8.99,3.03,3.03,4.89,0.34,0.77,Small,0.22,0,,Yes
02.23.16,Bipolar,14,16,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Proximal,Indeterminate,No,,,0%,YesComplete,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,5.68,0,5.26,3.19,2.91,Small,1.94,0,,Yes
03.01.16,Freehand,4,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,YesComplete,,2,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,0,0,0,0,3.11,0,3.03,1.57,2.23,Small,0.17,0,,No
03.01.16,Freehand,1,16,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.38,0,,No
03.01.16,Freehand,14,16,Grain_Absent,,Plane_Present,FlakeFrag,ProxRightLat,No,No,,,61-90%,YesComplete,WholeDorsal,1,,,,No,,NotPrepared,,None,No,Centered,RegCurve,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,5.13,0,0,4.45,2.94,Small,1.15,0,,No
03.03.16,Freehand,5,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,No,,1,,,,No,,NotPrepared,,None,No,Lateral,RegCurve,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,0,0,0,0,6.66,0,6.09,4.96,2.63,Small,2.76,0,,No
02.23.16,Bipolar,18,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B2,Expanding,1-9%,No,Distal,3,Unidirectional,Parallel,Trapezoidal,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,16.82,15.23,15.47,14.17,3.19,3.19,4.84,0.39,0.78,Small,0.78,0,,Yes
02.25.16,Bipolar,15,16,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,5,BiOrUni,Convergent,Domed,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,23.44,23.42,17.43,17.43,4.6,4.6,5.99,1.36,0.99,Small,1.74,0.3,,Yes
02.25.16,Bipolar,9,16,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,Indeterminate,No,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.77,0,,No
03.03.16,Freehand,8,16,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B2,Parallel,11-40%,YesPartial,Distal,3,Unidirectional,Parallel,Trapezoidal,Yes,Overshoot,NotPrepared,,None,No,Centered,RegCurve,None,RipplesUndulations,NoLip,NarrowLinear,No,,17.38,17.37,13.12,13.12,4.15,4.14,2.58,1.05,1.74,Small,0.76,0,,Yes
03.04.16,Freehand,10,16,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,11-40%,,Distal,2,Unidirectional,Parallel,Triangular,No,Overshoot,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.07,0,,Yes
02.25.16,Bipolar,11,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,4,Unidirectional,Parallel,Trapezoidal,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,4.3,0,8,0.98,0.84,Small,1.22,0,,No
02.25.16,Bipolar,7,16,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,Indeterminate,Yes,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.37,0,,No
02.29.16,Freehand,3,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,YesPartial,,1,,,,No,,NotPrepared,,None,Yes,Centered,RegCurve,None,HingedBulb,NoLip,ChapeauDeGendarme,No,,0,0,0,0,5.33,0,12.39,3.56,2.27,Small,1.25,0,,No
03.01.16,Freehand,15,16,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Indeterminate,Yes,,,11-40%,No,LeftLateral,2,Indeterminate,Indeterminate,Triangular,Yes,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,35.04,0,6.84,1.42,1.45,Small,7.94,0,,Yes
02.25.16,Bipolar,20,16,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,11-40%,,Indeterminate,3,BiOrUni,Convergent,Domed,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.54,0,,No
02.25.16,Bipolar,5,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,0%,No,,2,Bidirectional,Parallel,Domed,No,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,22.12,22.11,19.51,17.66,6.47,5.46,4.6,1.59,1.51,Small,2.07,0,,No
02.27.16,Bipolar,12,16,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.27,0,,No
02.27.16,Bipolar,13,16,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,11-40%,No,DistalRightLat,3,Bidirectional,Parallel,Domed,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,26.8,26.78,13.41,13.41,9.01,6.15,2.02,0.88,1.54,Small,2.68,1,,No
03.01.16,Freehand,6,16,Grain_Absent,,Plane_Present,Chunk,Fragment,No,No,,,0%,,,0,,,,Yes,,,,,,,,,,,,No,,15.13,0,13.37,0,9.15,0,0,0,0,Small,1.86,0,,No
03.01.16,Freehand,2,16,Grain_Absent,,Plane_Absent,FlakeFrag,Mesial,No,No,,,1-9%,,Indeterminate,2,BiOrUni,Parallel,Triangular,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.08,0,,No
03.04.16,Freehand,9,16,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,No,No,,,11-40%,,Proximal,2,BiOrUni,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,4.41,0,,No
02.04.16,Freehand,19,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,No,,3,Unidirectional,Convergent,Triangular,No,,NotPrepared,,None,Yes,Centered,RegCurve,None,RipplesUndulations,NoLip,Reducedtoanedge,No,,0,0,0,0,2.81,0,4.49,0.95,1.66,Small,0.25,0,great fh bladelet,No
02.05.16,Freehand,18,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,B2,Converging,1-9%,YesComplete,Indeterminate,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,OverhangCurveNoBreak,None,None,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,2.46,0,6.52,3.02,1.8,Small,0.19,0,,Yes
02.08.16,Freehand,16,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.19,0,,Yes
02.08.16,Freehand,17,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.39,0,,Yes
02.08.16,Freehand,20,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.13,0,,No
02.09.16,Bipolar,25,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.12,0,,No
02.09.16,Bipolar,23,17,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,,,,0%,,,2,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.33,0,,No
02.09.16,Bipolar,21,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,2,Unidirectional,Indeterminate,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,Crushed,No,,8.41,8.41,6.86,6.09,1.35,1.34,3.21,0.39,0.59,Small,0.15,0,,No
02.11.16,Bipolar,22,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,A3,Parallel,91-99%,No,WholeDorsal,1,,,,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,10.41,10.41,4.93,4.93,1.62,1.62,1.96,0.57,0.68,Small,0.08,0,,Yes
02.18.16,Bipolar,8,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Expanding,0%,No,,3,Bidirectional,Parallel,Other,No,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,11.05,10.54,8.43,6.57,3.13,2.78,3.26,0.78,0.87,Small,0.26,0,,Yes
02.23.16,Bipolar,1,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B3,Ovoid,0%,No,,2,Unidirectional,Parallel,Other,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,9.99,8.87,9.66,9.64,2.73,2.83,5.72,0.29,0.89,Small,0.28,0.2,,Yes
02.23.16,Bipolar,4,17,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Yes,Yes,,,0%,,,2,Bidirectional,Indeterminate,Other,Yes,Crushed,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.25,0,,Yes
02.11.16,Bipolar,24,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,2,BiOrUni,Parallel,Triangular,Yes,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,10.43,9.83,2.78,2.76,1.07,1.1,1.42,0.91,0.86,Small,0.04,0,great little bladelet,Yes
02.16.16,Freehand,11,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.78,0,,No
02.16.16,Freehand,12,17,Grain_Present,Fine_Grain,Plane_Present,ProxButNearlyComp,Complete,No,,B1,Converging,0%,YesComplete,,3,Unidirectional,Convergent,Triangular,No,Axial,NotPrepared,,None,Yes,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,18.01,18,17.55,16.61,6.66,6.75,14.73,6.75,2.07,Small,1.77,0.3,,Yes
02.16.16,Freehand,13,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B2,Parallel,1-9%,YesComplete,Distal,4,Unidirectional,Parallel,Triangular,No,Overshoot,NotPrepared,,None,Yes,Lateral,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,33.69,34.58,30.19,22.57,7.23,7.23,5.18,2.42,2.81,Small,4.87,2.2,,Yes
02.18.16,Bipolar,6,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,1-9%,YesComplete,RightLateral,1,,,,Yes,,NotPrepared,,None,No,NotExpressed,OverhangCurveNoBreak,None,None,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,2.59,0,3.83,2.34,2.19,Small,0.12,0,,Yes
02.23.16,Bipolar,2,17,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,No,B1,Expanding,0%,No,,1,,,,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,10.81,10.12,8.08,7.81,1.16,1.16,2.12,0.7,0.7,Small,0.1,0,,Yes
02.23.16,Bipolar,14,17,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B7,Parallel,1-9%,No,RightLateral,5,Bidirectional,Parallel,Other,No,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,28.03,28.02,23.87,23.87,6.01,6,6.56,0.6,0.97,Small,4.34,0.05,,Yes
03.01.16,Freehand,4,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,Yes,B1,Parallel,0%,No,,1,,,,No,Splintered,NotPrepared,,None,No,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,9.31,9.3,5.97,6.12,2.45,2.3,5.66,2.61,1.64,Small,0.2,0,,No
03.01.16,Freehand,1,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,Yes,A2,Parallel,91-99%,YesPartial,WholeDorsal,1,,,,Yes,Feather,ResidualFacetWithoutBulb,2,None,No,Lateral,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,Yes,StepTerminatingBendingFracture,21.39,21.38,13.54,13.51,6.52,5.59,11.3,4.68,3.18,Small,1.97,0,step distal ventral,Yes
03.01.16,Freehand,14,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B1,Converging,0%,YesComplete,,2,Unidirectional,Parallel,Domed,Yes,Feather,NotPrepared,,None,No,NotExpressed,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,11.71,11.71,10.82,9.66,3.77,2.04,10.82,4.44,1.49,Small,0.38,0,,No
03.03.16,Freehand,5,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,No,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,None,HertzianCone,NoLip,Crushed,No,,0,0,0,0,7.31,0,3.4,1.62,2.46,Small,2.29,0,,No
03.03.16,Freehand,7,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B1,Ovoid,0%,No,,1,,,,Yes,Feather,NotPrepared,,HingedRemovals,Yes,Lateral,OverhangCurveNoBreak,None,None,NoLip,QuadrangularTrapezoid,No,,12.03,12.03,10.7,10.7,3.41,3.42,8.77,2.65,2.33,Small,0.47,0,,No
02.23.16,Bipolar,18,17,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,91-99%,No,Distal,2,Unidirectional,Indeterminate,Other,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,3.43,0,8.4,0.59,0.7,Small,0.98,0,,Yes
02.25.16,Bipolar,15,17,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,Other,Other,0%,No,,3,Bidirectional,Indeterminate,Other,Yes,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,21.47,21.46,10.66,10.66,12.04,12.04,3.25,1.08,1.15,Small,2.46,0,,Yes
02.25.16,Bipolar,9,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B7,Converging,1-9%,No,ProxRightLat,2,Bidirectional,Parallel,Triangular,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,19.92,19.92,11.94,11.94,7.35,7.34,2.55,1.22,0.87,Small,1.41,0,,No
03.03.16,Freehand,8,17,Grain_Absent,,Plane_Present,FlakeFrag,ProxLeftLat,No,No,,,0%,YesComplete,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,11.35,0,0,7.02,3.43,Small,8.68,0,,No
03.04.16,Freehand,10,17,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B7,Converging,11-40%,YesComplete,LeftLateral,3,Unidirectional,Convergent,Triangular,No,Axial,NotPrepared,,None,Yes,Lateral,RegCurve,PartialFissure,Crushing,NoLip,OvularOrTriangular,No,,22.88,22.88,15.37,20.87,5.24,5.26,10.05,6.09,2.32,Small,1.99,0,,Yes
02.25.16,Bipolar,11,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,6.89,0,5.26,1.02,1.13,Small,2.05,0,,No
02.25.16,Bipolar,7,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,3,Bidirectional,Parallel,Triangular,No,Overshoot,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,17.73,17.71,10.07,10.06,3.07,3.06,5.23,1.07,1.04,Small,0.48,0.3,great flake,Yes
02.29.16,Freehand,3,17,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,100%,No,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,NotPrepared,,None,No,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,3.81,0,10.79,3.61,2.43,Small,0.57,0,,No
03.01.16,Freehand,15,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,41-60%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.07,0,,No
02.25.16,Bipolar,20,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,Yes,Yes,,,0%,,,2,Bidirectional,Convergent,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.48,0,,No
02.25.16,Bipolar,5,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B4,Parallel,0%,No,,2,Unidirectional,Parallel,Triangular,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,20.56,18.24,16.12,16.11,4.41,4.41,3.72,0.92,0.87,Small,1.29,0,,No
02.27.16,Bipolar,12,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,A2,Other,91-99%,No,WholeDorsal,0,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,Crushed,No,,23.23,23.21,13.58,13.57,4.39,4.37,2.91,0.72,0.99,Small,1.29,0,,Yes
02.27.16,Bipolar,12,17,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,Indeterminate,No,,,11-40%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.2,0,,No
02.27.16,Bipolar,13,17,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,A3,Converging,41-60%,No,Proximal,2,Unidirectional,Parallel,Other,Yes,Overshoot,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,29.22,29.21,14.87,14.86,6.34,6.34,4.71,1.24,0.94,Small,1.76,0,,Yes
03.01.16,Freehand,6,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,2,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,2.5,0,,No
03.01.16,Freehand,2,17,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,0%,,,2,Unidirectional,Parallel,Triangular,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.04,0,nice little bladelet,Yes
03.04.16,Freehand,10,17,Grain_Absent,,Plane_Present,Chunk,Fragment,No,No,,,91-99%,,WholeDorsal,0,,,,No,,,,,,,,,,,,No,,1,0,13.97,0,8.31,0,0,0,0,Small,1.54,0,,No
03.04.16,Freehand,9,17,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,4.5,0,,No
02.04.16,Freehand,19,18,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,0%,,,2,Unidirectional,Parallel,Other,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.2,0,,Yes
02.05.16,Freehand,18,18,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Expanding,0%,YesPartial,,1,,,,Yes,Feather,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,12.4,12.35,8.67,8.02,3.58,2.61,4.27,1.89,2.42,Small,0.3,0,,Yes
02.08.16,Freehand,16,18,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,,,,91-99%,,WholeDorsal,0,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.15,0,nice cortical bladelet section,Yes
02.08.16,Freehand,17,18,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Indeterminate,,,,0%,YesPartial,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,5.31,0,8.09,1.15,0,Small,0.59,0,,Yes
02.08.16,Freehand,20,18,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,91-99%,,WholeDorsal,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.09,0,,No
02.09.16,Bipolar,25,18,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,1.03,0,1.4,1.17,0,Small,0.1,0,great little bladelet,Yes
02.09.16,Bipolar,23,18,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Ovoid,0%,No,,3,Bidirectional,Convergent,Other,Yes,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,10.26,7.68,10.42,10.41,3.59,3.57,3.44,0.63,0.96,Small,0.31,0,great laminar scars,Yes
